time;speed;;;;;;;
5908;1;;;;;;;
5909;2;;;;;;;
5910;3;;;;;;;
5911;4;;;;;;;
5912;5;;;;;;;
5913;6;;;;;;;
5914;7;;;;;;;
5915;8;;;;;;;
5916;9;;;;;;;
5917;10;;;;;;;
5918;11;;;;;;;
5919;12;;;;;;;
5920;13;;;;;;;
5921;0;;;;;;;
5922;1;;;;;;;
5923;2;;;;;;;
5924;3;;;;;;;
5925;4;;;;;;;
5926;5;;;;;;;
5927;6;;;;;;;
5928;7;;;;;;;
5929;8;;;;;;;
5930;9;;;;;;;
5931;10;;;;;;;
5932;11;;;;;;;
5933;12;;;;;;;
5934;13;;;;;;;
5935;0;;;;;;;
5936;1;;;;;;;
5937;2;;;;;;;
5938;3;;;;;;;
5939;4;;;;;;;
5940;5;;;;;;;
5941;6;;;;;;;
5942;7;;;;;;;
5943;8;;;;;;;
5944;9;;;;;;;
5945;10;;;;;;;
5946;11;;;;;;;
5947;12;;;;;;;
5948;13;;;;;;;
5949;0;;;;;;;
5950;1;;;;;;;
5951;2;;;;;;;
5952;3;;;;;;;
5953;4;;;;;;;
5954;5;;;;;;;
5955;6;;;;;;;
5956;7;;;;;;;
5957;8;;;;;;;
5958;9;;;;;;;
5959;10;;;;;;;
5960;11;;;;;;;
5961;12;;;;;;;
5962;13;;;;;;;
5963;0;;;;;;;
5964;1;;;;;;;
5965;2;;;;;;;
5966;3;;;;;;;
5967;4;;;;;;;
5968;5;;;;;;;
5969;6;;;;;;;
5970;7;;;;;;;
5971;8;;;;;;;
5972;9;;;;;;;
5973;10;;;;;;;
5974;11;;;;;;;
5975;12;;;;;;;
5976;13;;;;;;;
5977;0;;;;;;;
5978;1;;;;;;;
5979;2;;;;;;;
5980;3;;;;;;;
5981;4;;;;;;;
5982;5;;;;;;;
5983;6;;;;;;;
5984;7;;;;;;;
5985;8;;;;;;;
5986;9;;;;;;;
5987;10;;;;;;;
5988;11;;;;;;;
5989;12;;;;;;;
5990;13;;;;;;;
5991;0;;;;;;;
5992;1;;;;;;;
5993;2;;;;;;;
5994;3;;;;;;;
5995;4;;;;;;;
5996;5;;;;;;;
5997;6;;;;;;;
5998;7;;;;;;;
5999;8;;;;;;;
6000;9;;;;;;;
6001;10;;;;;;;
6002;11;;;;;;;
6003;12;;;;;;;
6004;13;;;;;;;
6005;0;;;;;;;
6006;1;;;;;;;
6007;2;;;;;;;
6008;3;;;;;;;
6009;4;;;;;;;
6010;5;;;;;;;
6011;6;;;;;;;
6012;7;;;;;;;
6013;8;;;;;;;
6014;9;;;;;;;
6015;10;;;;;;;
6016;11;;;;;;;
6017;12;;;;;;;
6018;13;;;;;;;
6019;0;;;;;;;
6020;1;;;;;;;
6021;2;;;;;;;
6022;3;;;;;;;
6023;4;;;;;;;
6024;5;;;;;;;
6025;6;;;;;;;
6026;7;;;;;;;
6027;8;;;;;;;
6028;9;;;;;;;
6029;10;;;;;;;
6030;11;;;;;;;
6031;12;;;;;;;
6032;13;;;;;;;
6033;0;;;;;;;
6034;1;;;;;;;
6035;2;;;;;;;
6036;3;;;;;;;
6037;4;;;;;;;
6038;5;;;;;;;
6039;6;;;;;;;
6040;7;;;;;;;
6041;8;;;;;;;
6042;9;;;;;;;
6043;10;;;;;;;
6044;11;;;;;;;
6045;12;;;;;;;
6046;13;;;;;;;
6047;0;;;;;;;
6048;1;;;;;;;
6049;2;;;;;;;
6050;3;;;;;;;
6051;4;;;;;;;
6052;5;;;;;;;
6053;6;;;;;;;
6054;7;;;;;;;
6055;8;;;;;;;
6056;9;;;;;;;
6057;10;;;;;;;
6058;11;;;;;;;
6059;12;;;;;;;
6060;13;;;;;;;
6061;0;;;;;;;
6062;1;;;;;;;
6063;2;;;;;;;
6064;3;;;;;;;
6065;4;;;;;;;
6066;5;;;;;;;
6067;6;;;;;;;
6068;7;;;;;;;
6069;8;;;;;;;
6070;9;;;;;;;
6071;10;;;;;;;
6072;11;;;;;;;
6073;12;;;;;;;
6074;13;;;;;;;
6075;0;;;;;;;
6076;1;;;;;;;
6077;2;;;;;;;
6078;3;;;;;;;
6079;4;;;;;;;
6080;5;;;;;;;
6081;6;;;;;;;
6082;7;;;;;;;
6083;8;;;;;;;
6084;9;;;;;;;
6085;10;;;;;;;
6086;11;;;;;;;
6087;12;;;;;;;
6088;13;;;;;;;
6089;0;;;;;;;
6090;1;;;;;;;
6091;2;;;;;;;
6092;3;;;;;;;
6093;4;;;;;;;
6094;5;;;;;;;
6095;6;;;;;;;
6096;7;;;;;;;
6097;8;;;;;;;
6098;9;;;;;;;
6099;10;;;;;;;
6100;11;;;;;;;
6101;12;;;;;;;
6102;13;;;;;;;
6103;0;;;;;;;
6104;1;;;;;;;
6105;2;;;;;;;
6106;3;;;;;;;
6107;4;;;;;;;
6108;5;;;;;;;
6109;6;;;;;;;
6110;7;;;;;;;
6111;8;;;;;;;
6112;9;;;;;;;
6113;10;;;;;;;
6114;11;;;;;;;
6115;12;;;;;;;
6116;13;;;;;;;
6117;0;;;;;;;
6118;1;;;;;;;
6119;2;;;;;;;
6120;3;;;;;;;
6121;4;;;;;;;
6122;5;;;;;;;
6123;6;;;;;;;
6124;7;;;;;;;
6125;8;;;;;;;
6126;9;;;;;;;
6127;10;;;;;;;
6128;11;;;;;;;
6129;12;;;;;;;
6130;13;;;;;;;
6131;0;;;;;;;
6132;1;;;;;;;
6133;2;;;;;;;
6134;3;;;;;;;
6135;4;;;;;;;
6136;5;;;;;;;
6137;6;;;;;;;
6138;7;;;;;;;
6139;8;;;;;;;
6140;9;;;;;;;
6141;10;;;;;;;
6142;11;;;;;;;
6143;12;;;;;;;
6144;13;;;;;;;
6145;0;;;;;;;
6146;1;;;;;;;
6147;2;;;;;;;
6148;3;;;;;;;
6149;4;;;;;;;
6150;5;;;;;;;
6151;6;;;;;;;
6152;7;;;;;;;
6153;8;;;;;;;
6154;9;;;;;;;
6155;10;;;;;;;
6156;11;;;;;;;
6157;12;;;;;;;
6158;13;;;;;;;
6159;0;;;;;;;
6160;1;;;;;;;
6161;2;;;;;;;
6162;3;;;;;;;
6163;4;;;;;;;
6164;5;;;;;;;
6165;6;;;;;;;
6166;7;;;;;;;
6167;8;;;;;;;
6168;9;;;;;;;
6169;10;;;;;;;
6170;11;;;;;;;
6171;12;;;;;;;
6172;13;;;;;;;
6173;0;;;;;;;
6174;1;;;;;;;
6175;2;;;;;;;
6176;3;;;;;;;
6177;4;;;;;;;
6178;5;;;;;;;
6179;6;;;;;;;
6180;7;;;;;;;
6181;8;;;;;;;
6182;9;;;;;;;
6183;10;;;;;;;
6184;11;;;;;;;
6185;12;;;;;;;
6186;13;;;;;;;
6187;0;;;;;;;
6188;1;;;;;;;
6189;2;;;;;;;
6190;3;;;;;;;
6191;4;;;;;;;
6192;5;;;;;;;
6193;6;;;;;;;
6194;7;;;;;;;
6195;8;;;;;;;
6196;9;;;;;;;
6197;10;;;;;;;
6198;11;;;;;;;
6199;12;;;;;;;
6200;13;;;;;;;
6201;0;;;;;;;
6202;1;;;;;;;
6203;2;;;;;;;
6204;3;;;;;;;
6205;4;;;;;;;
6206;5;;;;;;;
6207;6;;;;;;;
6208;7;;;;;;;
6209;8;;;;;;;
6210;9;;;;;;;
6211;10;;;;;;;
6212;11;;;;;;;
6213;12;;;;;;;
6214;13;;;;;;;
6215;0;;;;;;;
6216;1;;;;;;;
6217;2;;;;;;;
6218;3;;;;;;;
6219;4;;;;;;;
6220;5;;;;;;;
6221;6;;;;;;;
6222;7;;;;;;;
6223;8;;;;;;;
6224;9;;;;;;;
6225;10;;;;;;;
6226;11;;;;;;;
6227;12;;;;;;;
6228;13;;;;;;;
6229;0;;;;;;;
6230;1;;;;;;;
6231;2;;;;;;;
6232;3;;;;;;;
6233;4;;;;;;;
6234;5;;;;;;;
6235;6;;;;;;;
6236;7;;;;;;;
6237;8;;;;;;;
6238;9;;;;;;;
6239;10;;;;;;;
6240;11;;;;;;;
6241;12;;;;;;;
6242;13;;;;;;;
6243;0;;;;;;;
6244;1;;;;;;;
6245;2;;;;;;;
6246;3;;;;;;;
6247;4;;;;;;;
6248;5;;;;;;;
6249;6;;;;;;;
6250;7;;;;;;;
6251;8;;;;;;;
6252;9;;;;;;;
6253;10;;;;;;;
6254;11;;;;;;;
6255;12;;;;;;;
6256;13;;;;;;;
6257;0;;;;;;;
6258;1;;;;;;;
6259;2;;;;;;;
6260;3;;;;;;;
6261;4;;;;;;;
6262;5;;;;;;;
6263;6;;;;;;;
6264;7;;;;;;;
6265;8;;;;;;;
6266;9;;;;;;;
6267;10;;;;;;;
6268;11;;;;;;;
6269;12;;;;;;;
6270;13;;;;;;;
6271;0;;;;;;;
6272;1;;;;;;;
6273;2;;;;;;;
6274;3;;;;;;;
6275;4;;;;;;;
6276;5;;;;;;;
6277;6;;;;;;;
6278;7;;;;;;;
6279;8;;;;;;;
6280;9;;;;;;;
6281;10;;;;;;;
6282;11;;;;;;;
6283;12;;;;;;;
6284;13;;;;;;;
6285;0;;;;;;;
6286;1;;;;;;;
6287;2;;;;;;;
6288;3;;;;;;;
6289;4;;;;;;;
6290;5;;;;;;;
6291;6;;;;;;;
6292;7;;;;;;;
6293;8;;;;;;;
6294;9;;;;;;;
6295;10;;;;;;;
6296;11;;;;;;;
6297;12;;;;;;;
6298;13;;;;;;;
6299;0;;;;;;;
6300;1;;;;;;;
6301;2;;;;;;;
6302;3;;;;;;;
6303;4;;;;;;;
6304;5;;;;;;;
6305;6;;;;;;;
6306;7;;;;;;;
6307;8;;;;;;;
6308;9;;;;;;;
6309;10;;;;;;;
6310;11;;;;;;;
6311;12;;;;;;;
6312;13;;;;;;;
6313;0;;;;;;;
6314;1;;;;;;;
6315;2;;;;;;;
6316;3;;;;;;;
6317;4;;;;;;;
6318;5;;;;;;;
6319;6;;;;;;;
6320;7;;;;;;;
6321;8;;;;;;;
6322;9;;;;;;;
6323;10;;;;;;;
6324;11;;;;;;;
6325;12;;;;;;;
6326;13;;;;;;;
6327;0;;;;;;;
6328;1;;;;;;;
6329;2;;;;;;;
6330;3;;;;;;;
6331;4;;;;;;;
6332;5;;;;;;;
6333;6;;;;;;;
6334;7;;;;;;;
6335;8;;;;;;;
6336;9;;;;;;;
6337;10;;;;;;;
6338;11;;;;;;;
6339;12;;;;;;;
6340;13;;;;;;;
6341;0;;;;;;;
6342;1;;;;;;;
6343;2;;;;;;;
6344;3;;;;;;;
6345;4;;;;;;;
6346;5;;;;;;;
6347;6;;;;;;;
6348;7;;;;;;;
6349;8;;;;;;;
6350;9;;;;;;;
6351;10;;;;;;;
6352;11;;;;;;;
6353;12;;;;;;;
6354;13;;;;;;;
6355;0;;;;;;;
6356;1;;;;;;;
6357;2;;;;;;;
6358;3;;;;;;;
6359;4;;;;;;;
6360;5;;;;;;;
6361;6;;;;;;;
6362;7;;;;;;;
6363;8;;;;;;;
6364;9;;;;;;;
6365;10;;;;;;;
6366;11;;;;;;;
6367;12;;;;;;;
6368;13;;;;;;;
6369;0;;;;;;;
6370;1;;;;;;;
6371;2;;;;;;;
6372;3;;;;;;;
6373;4;;;;;;;
6374;5;;;;;;;
6375;6;;;;;;;
6376;7;;;;;;;
6377;8;;;;;;;
6378;9;;;;;;;
6379;10;;;;;;;
6380;11;;;;;;;
6381;12;;;;;;;
6382;13;;;;;;;
6383;0;;;;;;;
6384;1;;;;;;;
6385;2;;;;;;;
6386;3;;;;;;;
6387;4;;;;;;;
6388;5;;;;;;;
6389;6;;;;;;;
6390;7;;;;;;;
6391;8;;;;;;;
6392;9;;;;;;;
6393;10;;;;;;;
6394;11;;;;;;;
6395;12;;;;;;;
6396;13;;;;;;;
6397;0;;;;;;;
6398;1;;;;;;;
6399;2;;;;;;;
6400;3;;;;;;;
6401;4;;;;;;;
6402;5;;;;;;;
6403;6;;;;;;;
6404;7;;;;;;;
6405;8;;;;;;;
6406;9;;;;;;;
6407;10;;;;;;;
6408;11;;;;;;;
6409;12;;;;;;;
6410;13;;;;;;;
6411;0;;;;;;;
6412;1;;;;;;;
6413;2;;;;;;;
6414;3;;;;;;;
6415;4;;;;;;;
6416;5;;;;;;;
6417;6;;;;;;;
6418;7;;;;;;;
6419;8;;;;;;;
6420;9;;;;;;;
6421;10;;;;;;;
6422;11;;;;;;;
6423;12;;;;;;;
6424;13;;;;;;;
6425;0;;;;;;;
6426;1;;;;;;;
6427;2;;;;;;;
6428;3;;;;;;;
6429;4;;;;;;;
6430;5;;;;;;;
6431;6;;;;;;;
6432;7;;;;;;;
6433;8;;;;;;;
6434;9;;;;;;;
6435;10;;;;;;;
6436;11;;;;;;;
6437;12;;;;;;;
6438;13;;;;;;;
6439;0;;;;;;;
6440;1;;;;;;;
6441;2;;;;;;;
6442;3;;;;;;;
6443;4;;;;;;;
6444;5;;;;;;;
6445;6;;;;;;;
6446;7;;;;;;;
6447;8;;;;;;;
6448;9;;;;;;;
6449;10;;;;;;;
6450;11;;;;;;;
6451;12;;;;;;;
6452;13;;;;;;;
6453;0;;;;;;;
6454;1;;;;;;;
6455;2;;;;;;;
6456;3;;;;;;;
6457;4;;;;;;;
6458;5;;;;;;;
6459;6;;;;;;;
6460;7;;;;;;;
6461;8;;;;;;;
6462;9;;;;;;;
6463;10;;;;;;;
6464;11;;;;;;;
6465;12;;;;;;;
6466;13;;;;;;;
6467;0;;;;;;;
6468;1;;;;;;;
6469;2;;;;;;;
6470;3;;;;;;;
6471;4;;;;;;;
6472;5;;;;;;;
6473;6;;;;;;;
6474;7;;;;;;;
6475;8;;;;;;;
6476;9;;;;;;;
6477;10;;;;;;;
6478;11;;;;;;;
6479;12;;;;;;;
6480;13;;;;;;;
6481;0;;;;;;;
6482;1;;;;;;;
6483;2;;;;;;;
6484;3;;;;;;;
6485;4;;;;;;;
6486;5;;;;;;;
6487;6;;;;;;;
6488;7;;;;;;;
6489;8;;;;;;;
6490;9;;;;;;;
6491;10;;;;;;;
6492;11;;;;;;;
6493;12;;;;;;;
6494;13;;;;;;;
6495;0;;;;;;;
6496;1;;;;;;;
6497;2;;;;;;;
6498;3;;;;;;;
6499;4;;;;;;;
6500;5;;;;;;;
6501;6;;;;;;;
6502;7;;;;;;;
6503;8;;;;;;;
6504;9;;;;;;;
6505;10;;;;;;;
6506;11;;;;;;;
6507;12;;;;;;;
6508;13;;;;;;;
6509;0;;;;;;;
6510;1;;;;;;;
6511;2;;;;;;;
6512;3;;;;;;;
6513;4;;;;;;;
6514;5;;;;;;;
6515;6;;;;;;;
6516;7;;;;;;;
6517;8;;;;;;;
6518;9;;;;;;;
6519;10;;;;;;;
6520;11;;;;;;;
6521;12;;;;;;;
6522;13;;;;;;;
6523;0;;;;;;;
6524;1;;;;;;;
6525;2;;;;;;;
6526;3;;;;;;;
6527;4;;;;;;;
6528;5;;;;;;;
6529;6;;;;;;;
6530;7;;;;;;;
6531;8;;;;;;;
6532;9;;;;;;;
6533;10;;;;;;;
6534;11;;;;;;;
6535;12;;;;;;;
6536;13;;;;;;;
6537;0;;;;;;;
6538;1;;;;;;;
6539;2;;;;;;;
6540;3;;;;;;;
6541;4;;;;;;;
6542;5;;;;;;;
6543;6;;;;;;;
6544;7;;;;;;;
6545;8;;;;;;;
6546;9;;;;;;;
6547;10;;;;;;;
6548;11;;;;;;;
6549;12;;;;;;;
6550;13;;;;;;;
6551;0;;;;;;;
6552;1;;;;;;;
6553;2;;;;;;;
6554;3;;;;;;;
6555;4;;;;;;;
6556;5;;;;;;;
6557;6;;;;;;;
6558;7;;;;;;;
6559;8;;;;;;;
6560;9;;;;;;;
6561;10;;;;;;;
6562;11;;;;;;;
6563;12;;;;;;;
6564;13;;;;;;;
6565;0;;;;;;;
6566;1;;;;;;;
6567;2;;;;;;;
6568;3;;;;;;;
6569;4;;;;;;;
6570;5;;;;;;;
6571;6;;;;;;;
6572;7;;;;;;;
6573;8;;;;;;;
6574;9;;;;;;;
6575;10;;;;;;;
6576;11;;;;;;;
6577;12;;;;;;;
6578;13;;;;;;;
6579;0;;;;;;;
6580;1;;;;;;;
6581;2;;;;;;;
6582;3;;;;;;;
6583;4;;;;;;;
6584;5;;;;;;;
6585;6;;;;;;;
6586;7;;;;;;;
6587;8;;;;;;;
6588;9;;;;;;;
6589;10;;;;;;;
6590;11;;;;;;;
6591;12;;;;;;;
6592;13;;;;;;;
6593;0;;;;;;;
6594;1;;;;;;;
6595;2;;;;;;;
6596;3;;;;;;;
6597;4;;;;;;;
6598;5;;;;;;;
6599;6;;;;;;;
6600;7;;;;;;;
6601;8;;;;;;;
6602;9;;;;;;;
6603;10;;;;;;;
6604;11;;;;;;;
6605;12;;;;;;;
6606;13;;;;;;;
6607;0;;;;;;;
6608;1;;;;;;;
6609;2;;;;;;;
6610;3;;;;;;;
6611;4;;;;;;;
6612;5;;;;;;;
6613;6;;;;;;;
6614;7;;;;;;;
6615;8;;;;;;;
6616;9;;;;;;;
6617;10;;;;;;;
6618;11;;;;;;;
6619;12;;;;;;;
6620;13;;;;;;;
6621;0;;;;;;;
6622;1;;;;;;;
6623;2;;;;;;;
6624;3;;;;;;;
6625;4;;;;;;;
6626;5;;;;;;;
6627;6;;;;;;;
6628;7;;;;;;;
6629;8;;;;;;;
6630;9;;;;;;;
6631;10;;;;;;;
6632;11;;;;;;;
6633;12;;;;;;;
6634;13;;;;;;;
6635;0;;;;;;;
6636;1;;;;;;;
6637;2;;;;;;;
6638;3;;;;;;;
6639;4;;;;;;;
6640;5;;;;;;;
6641;6;;;;;;;
6642;7;;;;;;;
6643;8;;;;;;;
6644;9;;;;;;;
6645;10;;;;;;;
6646;11;;;;;;;
6647;12;;;;;;;
6648;13;;;;;;;
6649;0;;;;;;;
6650;1;;;;;;;
6651;2;;;;;;;
6652;3;;;;;;;
6653;4;;;;;;;
6654;5;;;;;;;
6655;6;;;;;;;
6656;7;;;;;;;
6657;8;;;;;;;
6658;9;;;;;;;
6659;10;;;;;;;
6660;11;;;;;;;
6661;12;;;;;;;
6662;13;;;;;;;
6663;0;;;;;;;
6664;1;;;;;;;
6665;2;;;;;;;
6666;3;;;;;;;
6667;4;;;;;;;
6668;5;;;;;;;
6669;6;;;;;;;
6670;7;;;;;;;
6671;8;;;;;;;
6672;9;;;;;;;
6673;10;;;;;;;
6674;11;;;;;;;
6675;12;;;;;;;
6676;13;;;;;;;
6677;0;;;;;;;
6678;1;;;;;;;
6679;2;;;;;;;
6680;3;;;;;;;
6681;4;;;;;;;
6682;5;;;;;;;
6683;6;;;;;;;
6684;7;;;;;;;
6685;8;;;;;;;
6686;9;;;;;;;
6687;10;;;;;;;
6688;11;;;;;;;
6689;12;;;;;;;
6690;13;;;;;;;
6691;0;;;;;;;
6692;1;;;;;;;
6693;2;;;;;;;
6694;3;;;;;;;
6695;4;;;;;;;
6696;5;;;;;;;
6697;6;;;;;;;
6698;7;;;;;;;
6699;8;;;;;;;
6700;9;;;;;;;
6701;10;;;;;;;
6702;11;;;;;;;
6703;12;;;;;;;
6704;13;;;;;;;
6705;0;;;;;;;
6706;1;;;;;;;
6707;2;;;;;;;
6708;3;;;;;;;
6709;4;;;;;;;
6710;5;;;;;;;
6711;6;;;;;;;
6712;7;;;;;;;
6713;8;;;;;;;
6714;9;;;;;;;
6715;10;;;;;;;
6716;11;;;;;;;
6717;12;;;;;;;
6718;13;;;;;;;
6719;0;;;;;;;
6720;1;;;;;;;
6721;2;;;;;;;
6722;3;;;;;;;
6723;4;;;;;;;
6724;5;;;;;;;
6725;6;;;;;;;
6726;7;;;;;;;
6727;8;;;;;;;
6728;9;;;;;;;
6729;10;;;;;;;
6730;11;;;;;;;
6731;12;;;;;;;
6732;13;;;;;;;
6733;0;;;;;;;
6734;1;;;;;;;
6735;2;;;;;;;
6736;3;;;;;;;
6737;4;;;;;;;
6738;5;;;;;;;
6739;6;;;;;;;
6740;7;;;;;;;
6741;8;;;;;;;
6742;9;;;;;;;
6743;10;;;;;;;
6744;11;;;;;;;
6745;12;;;;;;;
6746;13;;;;;;;
6747;0;;;;;;;
6748;1;;;;;;;
6749;2;;;;;;;
6750;3;;;;;;;
6751;4;;;;;;;
6752;5;;;;;;;
6753;6;;;;;;;
6754;7;;;;;;;
6755;8;;;;;;;
6756;9;;;;;;;
6757;10;;;;;;;
6758;11;;;;;;;
6759;12;;;;;;;
6760;13;;;;;;;
6761;0;;;;;;;
6762;1;;;;;;;
6763;2;;;;;;;
6764;3;;;;;;;
6765;4;;;;;;;
6766;5;;;;;;;
6767;6;;;;;;;
6768;7;;;;;;;
6769;8;;;;;;;
6770;9;;;;;;;
6771;10;;;;;;;
6772;11;;;;;;;
6773;12;;;;;;;
6774;13;;;;;;;
6775;0;;;;;;;
6776;1;;;;;;;
6777;2;;;;;;;
6778;3;;;;;;;
6779;4;;;;;;;
6780;5;;;;;;;
6781;6;;;;;;;
6782;7;;;;;;;
6783;8;;;;;;;
6784;9;;;;;;;
6785;10;;;;;;;
6786;11;;;;;;;
6787;12;;;;;;;
6788;13;;;;;;;
6789;0;;;;;;;
6790;1;;;;;;;
6791;2;;;;;;;
6792;3;;;;;;;
6793;4;;;;;;;
6794;5;;;;;;;
6795;6;;;;;;;
6796;7;;;;;;;
6797;8;;;;;;;
6798;9;;;;;;;
6799;10;;;;;;;
6800;11;;;;;;;
6801;12;;;;;;;
6802;13;;;;;;;
6803;0;;;;;;;
6804;1;;;;;;;
6805;2;;;;;;;
6806;3;;;;;;;
6807;4;;;;;;;
6808;5;;;;;;;
6809;6;;;;;;;
6810;7;;;;;;;
6811;8;;;;;;;
6812;9;;;;;;;
6813;10;;;;;;;
6814;11;;;;;;;
6815;12;;;;;;;
6816;13;;;;;;;
6817;0;;;;;;;
6818;1;;;;;;;
6819;2;;;;;;;
6820;3;;;;;;;
6821;4;;;;;;;
6822;5;;;;;;;
6823;6;;;;;;;
6824;7;;;;;;;
6825;8;;;;;;;
6826;9;;;;;;;
6827;10;;;;;;;
6828;11;;;;;;;
6829;12;;;;;;;
6830;13;;;;;;;
6831;0;;;;;;;
6832;1;;;;;;;
6833;2;;;;;;;
6834;3;;;;;;;
6835;4;;;;;;;
6836;5;;;;;;;
6837;6;;;;;;;
6838;7;;;;;;;
6839;8;;;;;;;
6840;9;;;;;;;
6841;10;;;;;;;
6842;11;;;;;;;
6843;12;;;;;;;
6844;13;;;;;;;
6845;0;;;;;;;
6846;1;;;;;;;
6847;2;;;;;;;
6848;3;;;;;;;
6849;4;;;;;;;
6850;5;;;;;;;
6851;6;;;;;;;
6852;7;;;;;;;
6853;8;;;;;;;
6854;9;;;;;;;
6855;10;;;;;;;
6856;11;;;;;;;
6857;12;;;;;;;
6858;13;;;;;;;
6859;0;;;;;;;
6860;1;;;;;;;
6861;2;;;;;;;
6862;3;;;;;;;
6863;4;;;;;;;
6864;5;;;;;;;
6865;6;;;;;;;
6866;7;;;;;;;
6867;8;;;;;;;
6868;9;;;;;;;
6869;10;;;;;;;
6870;11;;;;;;;
6871;12;;;;;;;
6872;13;;;;;;;
6873;0;;;;;;;
6874;1;;;;;;;
6875;2;;;;;;;
6876;3;;;;;;;
6877;4;;;;;;;
6878;5;;;;;;;
6879;6;;;;;;;
6880;7;;;;;;;
6881;8;;;;;;;
6882;9;;;;;;;
6883;10;;;;;;;
6884;11;;;;;;;
6885;12;;;;;;;
6886;13;;;;;;;
6887;0;;;;;;;
6888;1;;;;;;;
6889;2;;;;;;;
6890;3;;;;;;;
6891;4;;;;;;;
6892;5;;;;;;;
6893;6;;;;;;;
6894;7;;;;;;;
6895;8;;;;;;;
6896;9;;;;;;;
6897;10;;;;;;;
6898;11;;;;;;;
6899;12;;;;;;;
6900;13;;;;;;;
6901;0;;;;;;;
6902;1;;;;;;;
6903;2;;;;;;;
6904;3;;;;;;;
6905;4;;;;;;;
6906;5;;;;;;;
6907;6;;;;;;;
6908;7;;;;;;;
6909;8;;;;;;;
6910;9;;;;;;;
6911;10;;;;;;;
6912;11;;;;;;;
6913;12;;;;;;;
6914;13;;;;;;;
6915;0;;;;;;;
6916;1;;;;;;;
6917;2;;;;;;;
6918;3;;;;;;;
6919;4;;;;;;;
6920;5;;;;;;;
6921;6;;;;;;;
6922;7;;;;;;;
6923;8;;;;;;;
6924;9;;;;;;;
6925;10;;;;;;;
6926;11;;;;;;;
6927;12;;;;;;;
6928;13;;;;;;;
6929;0;;;;;;;
6930;1;;;;;;;
6931;2;;;;;;;
6932;3;;;;;;;
6933;4;;;;;;;
6934;5;;;;;;;
6935;6;;;;;;;
6936;7;;;;;;;
6937;8;;;;;;;
6938;9;;;;;;;
6939;10;;;;;;;
6940;11;;;;;;;
6941;12;;;;;;;
6942;13;;;;;;;
6943;0;;;;;;;
6944;1;;;;;;;
6945;2;;;;;;;
6946;3;;;;;;;
6947;4;;;;;;;
6948;5;;;;;;;
6949;6;;;;;;;
6950;7;;;;;;;
6951;8;;;;;;;
6952;9;;;;;;;
6953;10;;;;;;;
6954;11;;;;;;;
6955;12;;;;;;;
6956;13;;;;;;;
6957;0;;;;;;;
6958;1;;;;;;;
6959;2;;;;;;;
6960;3;;;;;;;
6961;4;;;;;;;
6962;5;;;;;;;
6963;6;;;;;;;
6964;7;;;;;;;
6965;8;;;;;;;
6966;9;;;;;;;
6967;10;;;;;;;
6968;11;;;;;;;
6969;12;;;;;;;
6970;13;;;;;;;
6971;0;;;;;;;
6972;1;;;;;;;
6973;2;;;;;;;
6974;3;;;;;;;
6975;4;;;;;;;
6976;5;;;;;;;
6977;6;;;;;;;
6978;7;;;;;;;
6979;8;;;;;;;
6980;9;;;;;;;
6981;10;;;;;;;
6982;11;;;;;;;
6983;12;;;;;;;
6984;13;;;;;;;
6985;0;;;;;;;
6986;1;;;;;;;
6987;2;;;;;;;
6988;3;;;;;;;
6989;4;;;;;;;
6990;5;;;;;;;
6991;6;;;;;;;
6992;7;;;;;;;
6993;8;;;;;;;
6994;9;;;;;;;
6995;10;;;;;;;
6996;11;;;;;;;
6997;12;;;;;;;
6998;13;;;;;;;
6999;0;;;;;;;
7000;1;;;;;;;
7001;2;;;;;;;
7002;3;;;;;;;
7003;4;;;;;;;
7004;5;;;;;;;
7005;6;;;;;;;
7006;7;;;;;;;
7007;8;;;;;;;
7008;9;;;;;;;
7009;10;;;;;;;
7010;11;;;;;;;
7011;12;;;;;;;
7012;13;;;;;;;
7013;0;;;;;;;
7014;1;;;;;;;
7015;2;;;;;;;
7016;3;;;;;;;
7017;4;;;;;;;
7018;5;;;;;;;
7019;6;;;;;;;
7020;7;;;;;;;
7021;8;;;;;;;
7022;9;;;;;;;
7023;10;;;;;;;
7024;11;;;;;;;
7025;12;;;;;;;
7026;13;;;;;;;
7027;0;;;;;;;
7028;1;;;;;;;
7029;2;;;;;;;
7030;3;;;;;;;
7031;4;;;;;;;
7032;5;;;;;;;
7033;6;;;;;;;
7034;7;;;;;;;
7035;8;;;;;;;
7036;9;;;;;;;
7037;10;;;;;;;
7038;11;;;;;;;
7039;12;;;;;;;
7040;13;;;;;;;
7041;0;;;;;;;
7042;1;;;;;;;
7043;2;;;;;;;
7044;3;;;;;;;
7045;4;;;;;;;
7046;5;;;;;;;
7047;6;;;;;;;
7048;7;;;;;;;
7049;8;;;;;;;
7050;9;;;;;;;
7051;10;;;;;;;
7052;11;;;;;;;
7053;12;;;;;;;
7054;13;;;;;;;
7055;0;;;;;;;
7056;1;;;;;;;
7057;2;;;;;;;
7058;3;;;;;;;
7059;4;;;;;;;
7060;5;;;;;;;
7061;6;;;;;;;
7062;7;;;;;;;
7063;8;;;;;;;
7064;9;;;;;;;
7065;10;;;;;;;
7066;11;;;;;;;
7067;12;;;;;;;
7068;13;;;;;;;
7069;0;;;;;;;
7070;1;;;;;;;
7071;2;;;;;;;
7072;3;;;;;;;
